관리일자,지사,노선코드,노선명,방향,차로,시점,종점,포장형태,표층재,교면구분,교량명,공사구분
20140704,동서울지사,1001,서울외곽순환선(판교퇴계원),판교,1,33,33,아스팔트,,교량부,1000B37213,확장
1995,군위지사,0550,중앙선,춘천,1,150,151,아스팔트,일반아스팔트,교량부,위천교,신설
20140704,동서울지사,1001,서울외곽순환선(판교퇴계원),판교,1,33,33,아스팔트,,교량부,1000B37213,확장
20090513,창녕지사,0450,중부내륙선,창원,2,13,14,아스팔트,,토공부,,확장
20111021,창녕지사,0450,중부내륙선,창원,2,14,14,아스팔트,,토공부,,확장
20140711,동서울지사,1001,서울외곽순환선(판교퇴계원),판교,1,33,33,아스팔트,,토공부,,확장
20140704,동서울지사,1001,서울외곽순환선(판교퇴계원),판교,1,33,33,콘크리트,JCP,토공부,,확장
1995,창원지사,1040,남해제2지선,김해,2,7,7,아스팔트,일반아스팔트,토공부,,재포장
1995,창원지사,1040,남해제2지선,김해,1,7,8,아스팔트,일반아스팔트,토공부,,재포장
1995,창원지사,1040,남해제2지선,김해,2,7,8,아스팔트,일반아스팔트,토공부,,재포장
1995,창원지사,1040,남해제2지선,김해,1,8,8,아스팔트,일반아스팔트,교량부,태정육교,재포장
1995,창원지사,1040,남해제2지선,김해,2,8,8,아스팔트,일반아스팔트,교량부,태정육교,재포장
1995,창원지사,1040,남해제2지선,김해,1,8,9,아스팔트,일반아스팔트,토공부,,재포장
1995,창원지사,1040,남해제2지선,김해,2,8,9,아스팔트,일반아스팔트,토공부,,재포장
1995,창원지사,1040,남해제2지선,김해,1,9,9,아스팔트,일반아스팔트,교량부,용곡육교,재포장
1995,창원지사,1040,남해제2지선,김해,2,9,9,아스팔트,일반아스팔트,교량부,용곡육교,재포장
20140528,부안지사,0150,서해안선,목포,2,122,122,아스팔트,,토공부,,신설
20140528,부안지사,0150,서해안선,목포,2,122,122,아스팔트,,토공부,,신설
20140528,부안지사,0150,서해안선,목포,2,122,122,아스팔트,,토공부,,신설
2007,홍천지사,0550,중앙선,춘천,1,383,383,콘크리트,LMC,교량부,사암2교,재포장
20140528,부안지사,0150,서해안선,목포,2,122,122,아스팔트,,토공부,,신설
1996,순천지사,0250,논산천안선,호남선,천안,1,38,38,아스팔트,일반아스팔트,교량부,근촌육교,확장
2009,홍천지사,0550,중앙선,춘천,2,384,384,콘크리트,LMC,교량부,사암3교,재포장
1996,순천지사,0250,논산천안선,호남선,천안,1,41,41,아스팔트,일반아스팔트,교량부,의암2교,확장
20121227,창녕지사,0450,중부내륙선,양평,2,21,21,아스팔트,,토공부,,확장
20071105,제천지사,0550,중앙선,부산,1,255,255,아스팔트,PSMA,토공부,,재포장
20121227,창녕지사,0450,중부내륙선,양평,2,22,23,아스팔트,,토공부,,확장
2006,창녕지사,4510,중부내륙선의 지선,현풍,2,15,15,콘크리트,JCP,토공부,,확장
20140528,부안지사,0150,서해안선,목포,2,121,121,아스팔트,,토공부,,신설
20160818,춘천지사,0600,서울양양선,서울,2,62,62,아스팔트,SMA,토공부,,신설
1996,순천지사,0250,논산천안선,호남선,순천,1,29,29,아스팔트,일반아스팔트,교량부,0251B23623,확장
20140528,부안지사,0150,서해안선,목포,2,121,121,아스팔트,일반아스팔트,토공부,,신설
20100323,부안지사,0150,서해안선,목포,2,121,121,아스팔트,,토공부,,신설
20140528,부안지사,0150,서해안선,목포,2,121,121,아스팔트,,토공부,,신설
1996,순천지사,0250,논산천안선,호남선,순천,1,29,30,콘크리트,JCP,토공부,,확장
20140528,부안지사,0150,서해안선,목포,2,121,121,아스팔트,,토공부,,신설
2001,제천지사,0550,중앙선,부산,1,255,255,콘크리트,JCP,토공부,,신설
1996,순천지사,0250,논산천안선,호남선,순천,1,30,30,아스팔트,일반아스팔트,교량부,석곡2교,확장
2001,제천지사,0550,중앙선,부산,2,255,255,콘크리트,JCP,토공부,,신설
1996,순천지사,0250,논산천안선,호남선,순천,1,30,30,콘크리트,JCP,토공부,,확장
20071105,제천지사,0550,중앙선,부산,1,257,257,아스팔트,,토공부,,신설
1996,순천지사,0250,논산천안선,호남선,순천,1,30,30,콘크리트,JCP,토공부,,확장
20071105,제천지사,0550,중앙선,부산,2,257,257,아스팔트,,토공부,,신설
1996,순천지사,0250,논산천안선,호남선,순천,1,30,30,콘크리트,JCP,토공부,,확장
20160808,제천지사,0550,중앙선,부산,2,263,263,콘크리트,,토공부,,신설
1996,순천지사,0250,논산천안선,호남선,순천,1,30,31,콘크리트,JCP,터널부,석곡터널,확장
20160808,제천지사,0550,중앙선,부산,2,263,263,아스팔트,,토공부,,신설
20101221,대전지사,0010,경부선,서울,3,269,269,아스팔트,,토공부,,확장
20101202,창녕지사,0450,중부내륙선,양평,2,0,1,아스팔트,,토공부,,확장
1996,순천지사,0250,논산천안선,호남선,순천,1,32,32,아스팔트,일반아스팔트,교량부,덕흥교,확장
20071025,창녕지사,4510,중부내륙선의 지선,대구,2,12,12,아스팔트,,토공부,,확장
20101027,제천지사,0550,중앙선,부산,1,265,265,콘크리트,JCP,토공부,,신설
2001,부안지사,0150,서해안선,목포,2,121,121,아스팔트,일반아스팔트,교량부,복죽2교,신설
2008,제천지사,0550,중앙선,부산,1,265,265,콘크리트,LMC,교량부,대가2교,신설
20101027,제천지사,0550,중앙선,부산,1,265,265,아스팔트,,토공부,,신설
20101027,제천지사,0550,중앙선,부산,2,265,265,아스팔트,,토공부,,신설
20160808,제천지사,0550,중앙선,부산,2,278,278,콘크리트,,토공부,,신설
2017,양양지사,0600,서울양양선,서울,2,98,98,아스팔트,SMA,토공부,,신설
1996,순천지사,0250,논산천안선,호남선,순천,1,34,34,아스팔트,일반아스팔트,교량부,명강교,확장
2017,양양지사,0600,서울양양선,서울,2,109,109,콘크리트,,교량부,상남5교,신설
2017,양양지사,0600,서울양양선,양양,1,109,109,아스팔트,,토공부,,신설
2017,양양지사,0600,서울양양선,서울,2,109,109,아스팔트,,토공부,,신설
2017,양양지사,0600,서울양양선,양양,1,109,109,아스팔트,,터널부,상남3터널,신설
2017,양양지사,0600,서울양양선,양양,2,107,109,콘크리트,JCP,터널부,상남3터널,신설
2017,양양지사,0600,서울양양선,서울,1,109,109,아스팔트,,터널부,상남3터널,신설
2017,양양지사,0600,서울양양선,양양,2,107,107,아스팔트,,터널부,상남3터널,신설
2017,양양지사,0600,서울양양선,서울,1,107,109,콘크리트,JCP,터널부,상남3터널,신설
2017,양양지사,0600,서울양양선,양양,2,107,107,아스팔트,,토공부,,신설
20090610,담양지사,0250,논산천안선,호남선,순천,1,60,61,콘크리트,,토공부,,확장
2017,양양지사,0600,서울양양선,서울,1,107,107,아스팔트,,토공부,,신설
20091112,담양지사,0250,논산천안선,호남선,순천,1,61,61,아스팔트,,토공부,,확장
2017,양양지사,0600,서울양양선,양양,2,107,107,콘크리트,,교량부,상남4교,신설
2017,양양지사,0600,서울양양선,서울,1,107,107,콘크리트,,교량부,상남4교,신설
1996,순천지사,0250,논산천안선,호남선,순천,1,37,37,아스팔트,일반아스팔트,교량부,경악교,확장
2017,양양지사,0600,서울양양선,양양,2,106,107,아스팔트,,토공부,,신설
1996,순천지사,0250,논산천안선,호남선,순천,1,37,38,콘크리트,JCP,토공부,,확장
1992,순천지사,0102,남해선(순천부산),부산,2,24,24,아스팔트,일반아스팔트,교량부,옥곡교,확장
20080515,대구지사,0010,경부선,부산,1,78,78,아스팔트,,교량부,건천교,재포장
20160824,영주지사,0550,중앙선,부산,2,238,238,아스팔트,,토공부,,신설
20101202,진주지사,0102,남해선(순천부산),순천,2,64,65,아스팔트,일반아스팔트,토공부,,확장
20130613,원주지사,0500,영동선,강릉,2,127,127,아스팔트,,교량부,가현교,확장
20080717,원주지사,0500,영동선,강릉,2,127,128,콘크리트,,토공부,,확장
20080717,원주지사,0500,영동선,강릉,2,127,127,아스팔트,,토공부,,확장
20161101,무주지사,0350,통영대전선,중부선,통영,1,142,142,아스팔트,,토공부,,신설
20080722,원주지사,0500,영동선,강릉,2,135,135,아스팔트,,토공부,,확장
1992,순천지사,0102,남해선(순천부산),부산,2,15,15,아스팔트,일반아스팔트,토공부,,확장
1992,순천지사,0102,남해선(순천부산),부산,2,15,16,아스팔트,일반아스팔트,교량부,억만육교,확장
1992,순천지사,0102,남해선(순천부산),부산,2,16,16,콘크리트,JCP,토공부,,확장
20161027,무주지사,0350,통영대전선,중부선,하남,1,163,164,아스팔트,,토공부,,신설
20131007,원주지사,0500,영동선,강릉,2,135,136,아스팔트,,토공부,,확장
20131007,원주지사,0500,영동선,강릉,2,136,136,아스팔트,,토공부,,확장
1992,순천지사,0102,남해선(순천부산),부산,2,18,18,아스팔트,일반아스팔트,교량부,쇠문육교,확장
20101221,무주지사,0350,통영대전선,중부선,통영,2,141,141,콘크리트,,토공부,,신설
20110614,원주지사,0500,영동선,강릉,2,136,136,아스팔트,,토공부,,확장
20121227,진주지사,0102,남해선(순천부산),순천,2,64,64,아스팔트,,토공부,,확장
2011,진주지사,0102,남해선(순천부산),순천,4,84,88,아스팔트,PSMA,토공부,,확장
20100624,영주지사,0550,중앙선,부산,1,195,197,콘크리트,,토공부,,신설
2011,진주지사,0102,남해선(순천부산),순천,3,101,104,아스팔트,PSMA,토공부,,확장
20170719,강릉지사,0650,동해선,속초,2,28,28,아스팔트,일반아스팔트,토공부,,신설
20170718,강릉지사,0650,동해선,속초,1,30,30,아스팔트,일반아스팔트,토공부,,신설
20170719,강릉지사,0650,동해선,속초,2,28,28,아스팔트,,토공부,,신설
20110921,원주지사,0500,영동선,강릉,2,129,129,아스팔트,,교량부,원주천교,확장
20110615,원주지사,0500,영동선,강릉,2,129,129,아스팔트,,교량부,원주천교,확장
20080714,원주지사,0500,영동선,강릉,1,127,127,아스팔트,,토공부,,확장
20161011,무주지사,0350,통영대전선,중부선,하남,1,145,145,콘크리트,JCP,토공부,,신설
20110614,원주지사,0500,영동선,강릉,2,136,136,아스팔트,,토공부,,확장
20161018,무주지사,0350,통영대전선,중부선,하남,2,145,145,콘크리트,JCP,토공부,,신설
2003,대구지사,0010,경부선,서울,1,122,122,아스팔트,SMA,교량부,R-B교,신설
2003,대구지사,0010,경부선,서울,1,122,123,아스팔트,SMA,토공부,,신설
2003,대구지사,0010,경부선,서울,1,123,123,아스팔트,SMA,교량부,부동상교,신설
2003,대구지사,0010,경부선,서울,1,123,123,콘크리트,JCP,토공부,,신설
2003,대구지사,0010,경부선,서울,1,123,124,아스팔트,SMA,교량부,부동육교,신설
2003,대구지사,0010,경부선,서울,1,124,124,콘크리트,JCP,토공부,,신설
2003,대구지사,0010,경부선,서울,1,124,124,아스팔트,SMA,교량부,중동교,신설
2003,대구지사,0010,경부선,서울,1,124,125,콘크리트,JCP,토공부,,신설
20080722,원주지사,0500,영동선,강릉,2,136,137,콘크리트,,토공부,,확장
20170719,강릉지사,0650,동해선,속초,2,30,30,아스팔트,일반아스팔트,토공부,,신설
20161012,무주지사,0350,통영대전선,중부선,하남,1,147,147,콘크리트,JCP,토공부,,신설
2003,대구지사,0010,경부선,서울,1,125,125,아스팔트,SMA,교량부,둔산교,신설
2003,대구지사,0010,경부선,서울,1,125,126,콘크리트,JCP,토공부,,신설
2003,대구지사,0010,경부선,서울,1,126,126,아스팔트,SMA,교량부,도동2육교,신설
2003,대구지사,0010,경부선,서울,1,126,127,콘크리트,JCP,토공부,,신설
2003,대구지사,0010,경부선,서울,1,127,127,아스팔트,SMA,교량부,도동1육교,신설
2003,대구지사,0010,경부선,서울,1,127,127,콘크리트,JCP,토공부,,신설
2003,대구지사,0010,경부선,서울,1,127,127,콘크리트,LMC,교량부,도동천교,신설
2003,대구지사,0010,경부선,서울,1,127,128,콘크리트,JCP,토공부,,신설
2003,대구지사,0010,경부선,서울,1,128,128,아스팔트,SMA,교량부,불로교,신설
2003,대구지사,0010,경부선,서울,1,128,128,콘크리트,JCP,토공부,,신설
2003,대구지사,0010,경부선,서울,1,128,128,아스팔트,SMA,교량부,불로육교,신설
2003,대구지사,0010,경부선,서울,1,128,129,콘크리트,JCP,토공부,,신설
2003,대구지사,0010,경부선,서울,1,129,129,아스팔트,SMA,교량부,구천교,신설
2003,대구지사,0010,경부선,서울,1,129,129,콘크리트,JCP,토공부,,신설
2003,대구지사,0010,경부선,서울,1,129,129,아스팔트,SMA,교량부,금호2교,신설
2003,대구지사,0010,경부선,서울,1,129,130,콘크리트,JCP,토공부,,신설
2014,양산지사,5510,중앙선의 지선,양산,3,15,15,아스팔트,일반아스팔트,교량부,양산천교,확장
2001,창원지사,1020,남해제1지선,창원,2,3,3,아스팔트,일반아스팔트,교량부,용담육교,확장
20120817,전주지사,0250,논산천안선,호남선,순천,2,116,116,아스팔트,,토공부,,재포장
2014,양산지사,5510,중앙선의 지선,양산,1,15,15,아스팔트,일반아스팔트,교량부,5510B39853,확장
2007,논산지사,0205,익산장수선,익산,2,7,8,콘크리트,JCP,토공부,,신설
1995,창녕지사,4510,중부내륙선의 지선,현풍,2,1,2,콘크리트,JCP,토공부,,확장
20160617,전주지사,0250,논산천안선,호남선,순천,2,125,125,아스팔트,,토공부,,재포장
20110419,양산지사,0550,중앙선,부산,1,8,8,콘크리트,JRCP,토공부,,신설
20151002,논산지사,2510,호남선의 지선,논산,1,29,30,아스팔트,일반아스팔트,토공부,,확장
20170914,이천지사,0500,영동선,인천,4,58,59,아스팔트,,토공부,,확장
1996,화성지사,0150,서해안선,목포,2,323,324,콘크리트,JCP,토공부,,신설
1989,울산지사,0010,경부선,부산,2,57,62,콘크리트,JCP,토공부,,재포장
20150626,진천지사,0350,통영대전선,중부선,하남,2,323,323,아스팔트,,토공부,,신설
20150626,진천지사,0350,통영대전선,중부선,하남,2,323,323,콘크리트,,토공부,,신설
20110518,전주지사,0250,논산천안선,호남선,순천,1,132,132,아스팔트,PBSC,토공부,,재포장
20070702,창원지사,0102,남해선(순천부산),순천,2,120,120,콘크리트,JCP,토공부,,신설
1992,진주지사,0102,남해선(순천부산),순천,1,57,57,아스팔트,일반아스팔트,교량부,동천교,확장
20110518,전주지사,0250,논산천안선,호남선,순천,1,146,146,아스팔트,,토공부,,재포장
1994,시흥지사,1101,제2경인선,인천,3,12,12,아스팔트,일반아스팔트,토공부,,신설
2000,영동지사,3000,대전남부순환선,서대전,1,1,1,아스팔트,일반아스팔트,교량부,관저1교,신설
20170913,이천지사,0500,영동선,인천,3,74,74,아스팔트,일반아스팔트,토공부,,확장
2001,창원지사,0102,남해선(순천부산),부산,2,143,143,아스팔트,일반아스팔트,교량부,,확장
