2011 10 22    6.79   11.33   10.12   15.51    8.72   12.54              0.30              0.30              -999              1.92
2011 10 23   10.77   12.48   10.68   19.07    8.30   12.93              0.55              0.55              -999              3.46
2011 10 24   10.39    9.89    8.62   13.57    3.18   10.30              0.17              0.17              -999              1.03
2011 10 25   10.17    4.01   -1.47    9.73   -0.44    3.81              0.72              0.72              4.40              4.40
2011 10 26   12.64    5.00   -0.67   12.45   -0.19    6.28              0.69              0.69              4.29              4.19
2011 10 27   10.49    7.69    3.71   14.86    4.37    9.18              0.65              0.65              4.14              3.98
2011 10 28    8.51    8.97    6.10   15.49    6.99   10.41              0.58              0.58              -999              3.59
2011 10 29    6.92   10.16    8.61   14.43    7.51   10.29              0.22              0.22              -999              1.30
2011 10 30    9.51   10.66    8.04   17.12    7.61   11.36              0.62              0.62              -999              3.75
2011 10 31   12.96   10.13    5.43   18.72    5.77   11.99              0.69              0.69              4.01              4.00
2011 11 01   11.63   11.83    7.79   18.96    7.33   13.29              0.66              0.66              3.92              3.86
2011 11 02    7.44   11.60    8.29   17.57   10.14   13.12              0.66              0.66              3.77              3.71
2011 11 03   13.30   12.45    9.95   20.13    6.83   13.42              0.65              0.65              3.71              3.67
2011 11 04    8.12   15.05   14.21   20.20   12.08   15.60              0.44              0.44              3.55              2.49
2011 11 05    7.55   15.38   14.28   20.70   13.15   15.73              0.52              0.52              -999              2.96
2011 11 06    4.57   11.06    9.55   13.12    8.55   11.25              0.20              0.20              -999              1.11
2011 11 07    8.12   11.81    9.32   16.62    8.50   11.81              0.37              0.37              -999              1.99
2011 11 08    4.35   10.97    9.53   13.63    9.28   11.17              0.48              0.48              -999              2.59
2011 11 09    7.10   10.36    8.34   14.01    6.92   10.46              0.46              0.46              -999              2.44
2011 11 10    9.31    9.72    7.38   14.82    5.51   10.16              0.39              0.39              -999              2.08
2011 11 11    6.94    9.39    7.31   14.21    7.27    9.91              0.33              0.33              -999              1.75
2011 11 12    7.47    8.11    6.39   13.11    5.64    8.59              0.53              0.53              -999              2.83
2011 11 13   13.18    6.97    5.08   12.99   -0.18    7.38              0.56              0.56              -999              2.91
2011 11 14   10.81    1.98   -3.02    8.36   -2.45    1.69              0.70              0.70              3.54              3.54
2011 11 15   10.86    2.58   -1.83    9.74   -1.12    4.07              0.67              0.67              3.45              3.41
2011 11 16   10.93    6.37    4.11   13.11    2.18    7.64              0.59              0.59              -999              3.07
2011 11 17   10.54    8.80    7.77   15.23    4.69    9.48              0.31              0.31              -999              1.54
2011 11 18    7.44   12.15   11.91   16.60    9.17   12.53              0.31              0.31              -999              1.57
2011 11 19   15.11    7.82    5.21   13.13   -1.99    7.60              0.37              0.37              -999              1.81
2011 11 20    7.39   -2.29   -7.83    1.40   -5.99   -3.03              0.71              0.71              3.38              3.36
2011 11 21    9.93   -1.17   -6.18    4.15   -5.78   -1.38              0.71              0.71              3.34              3.33
2011 11 22    6.59    1.70    0.35    5.78   -0.81    2.02              0.35              0.35              -999              1.70
2011 11 23   10.19    0.37   -2.84    4.04   -6.16    0.08              0.25              0.25              -999              1.21
2011 11 24    7.39   -2.70   -8.60    0.43   -6.96   -3.66              0.68              0.68              3.25              3.21
2011 11 25    8.50   -1.06   -4.73    4.14   -4.35   -0.58              0.65              0.65              3.13              3.06
2011 11 26    8.96    1.98    1.07    6.76   -2.21    2.67              0.26              0.26              -999              1.20
2011 11 27    6.10    7.67    8.44   11.80    5.70    8.59              0.21              0.21              -999              0.98
2011 11 28    6.58   10.39   10.57   15.65    9.07   11.36              0.42              0.42              -999              1.90
2011 11 29    5.50    7.23    6.58   10.55    5.05    7.74              0.15              0.15              -999              0.70
2011 11 30    4.97    1.64    0.26    4.62   -0.35    1.65              0.16              0.16              -999              0.74
2011 12 01    6.98   -0.69   -2.73    3.65   -3.33   -0.38              0.57              0.57              2.94              2.60
2011 12 02    8.20    0.30   -0.65    4.38   -3.82    0.81              0.33              0.33              -999              1.46
2011 12 03    8.66    1.52    0.59    5.44   -3.22    1.93              0.34              0.34              -999              1.48
2011 12 04    7.99   -2.78   -5.18    2.21   -5.78   -2.48              0.58              0.58              -999              2.59
2011 12 05    9.98   -2.36   -6.95    3.69   -6.29   -1.80              0.62              0.62              2.98              2.68
2011 12 06    5.95   -0.31   -3.24    4.45   -1.49    0.50              0.57              0.57              -999              2.54
2011 12 07    4.54    0.05   -1.69    3.14   -1.40    0.34              0.36              0.36              -999              1.55
2011 12 08    6.01   -1.46   -4.79    1.58   -4.43   -1.86              0.60              0.60              -999              2.54
2011 12 09    8.27   -4.76   -6.79   -1.71   -9.98   -4.60              0.40              0.40              -999              1.73
2011 12 10    8.97   -7.06   -8.30   -1.59  -10.57   -6.16              0.58              0.58              -999              2.48
