"X","long","lat","瘤锅林家","cluster"
7410,126.9025325,37.48468978,"备肺备",4
7411,126.9015455,37.48485349,"备肺备",4
7412,126.9010161,37.48493702,"备肺备",4
7413,126.8945499,37.49330375,"备肺备",4
7414,126.8945499,37.49330375,"备肺备",4
7415,126.8946338,37.49456553,"备肺备",4
7416,126.8946338,37.49456553,"备肺备",4
7417,126.8965333,37.48831284,"备肺备",4
7418,126.8969392,37.48776514,"备肺备",4
7419,126.892496,37.50694544,"备肺备",4
7420,126.8925539,37.50811257,"备肺备",2
7421,126.8923695,37.5084294,"备肺备",2
7422,126.8927581,37.50774966,"备肺备",4
7423,126.8950847,37.49164695,"备肺备",4
7424,126.8954212,37.49095386,"备肺备",4
7425,126.8950847,37.49164695,"备肺备",4
7426,126.8949681,37.49183694,"备肺备",4
7427,126.8949681,37.49183694,"备肺备",4
7428,126.8956724,37.49031522,"备肺备",4
7429,126.8950488,37.49190961,"备肺备",4
7430,126.8903241,37.50580145,"备肺备",4
7431,126.89024,37.50575539,"备肺备",4
7432,126.8903241,37.50580145,"备肺备",4
7433,126.8923025,37.50684418,"备肺备",4
7434,126.8923025,37.50684418,"备肺备",4
7435,126.8932119,37.49071265,"备肺备",4
7436,126.8932171,37.49047439,"备肺备",4
7437,126.8931142,37.50506204,"备肺备",4
7438,126.8938084,37.50496464,"备肺备",4
7439,126.8931519,37.50545112,"备肺备",4
7440,126.8931569,37.50563248,"备肺备",4
7441,126.8931579,37.50581114,"备肺备",4
7442,126.8962224,37.48887888,"备肺备",4
7443,126.8974364,37.48725527,"备肺备",4
7444,126.8973208,37.48736899,"备肺备",4
7445,126.8975767,37.4871337,"备肺备",4
7446,126.8981808,37.48664656,"备肺备",4
7447,126.8973208,37.48736899,"备肺备",4
7448,126.8985714,37.48641668,"备肺备",4
7449,126.8992336,37.48600888,"备肺备",4
7450,126.8890856,37.50472112,"备肺备",4
7451,126.8902324,37.50536937,"备肺备",4
7452,126.8920175,37.50888249,"备肺备",2
7453,126.8921344,37.50872681,"备肺备",2
7454,126.8930961,37.50670193,"备肺备",4
7455,126.8927355,37.50292696,"备肺备",4
7456,126.8927084,37.50117608,"备肺备",4
7457,126.8926836,37.50206468,"备肺备",4
7458,126.8869526,37.49780399,"备肺备",4
7459,126.8881177,37.49640168,"备肺备",4
7460,126.8877321,37.49686208,"备肺备",4
7461,126.8866446,37.49763739,"备肺备",4
7462,126.8874776,37.49666441,"备肺备",4
7463,126.8869898,37.49775874,"备肺备",4
7464,126.8869898,37.49775874,"备肺备",4
7465,126.8869898,37.49775874,"备肺备",4
7466,126.8865806,37.49771086,"备肺备",4
7467,126.8865806,37.49771086,"备肺备",4
7468,126.8857567,37.49850026,"备肺备",4
7469,126.8841147,37.49914144,"备肺备",4
7470,126.8846306,37.49894476,"备肺备",4
7471,126.8859321,37.49878649,"备肺备",4
7472,126.883705,37.49935051,"备肺备",4
7473,126.88486,37.49913807,"备肺备",4
7474,126.8855671,37.49859724,"备肺备",4
7475,126.8839344,37.49921323,"备肺备",4
7476,126.8847571,37.49896146,"备肺备",4
7477,126.8859891,37.49837697,"备肺备",4
7478,126.8859321,37.49878649,"备肺备",4
7479,126.8860416,37.49878607,"备肺备",4
7480,126.8859891,37.49837697,"备肺备",4
7481,126.8847269,37.49890961,"备肺备",4
7482,126.8855671,37.49859724,"备肺备",4
7483,126.8827817,37.50021597,"备肺备",4
7484,126.8833948,37.49961476,"备肺备",4
7485,126.8847458,37.49922222,"备肺备",4
7486,126.8839175,37.49966473,"备肺备",4
7487,126.8832575,37.50020603,"备肺备",4
7488,126.8923698,37.50660637,"备肺备",4
7489,126.8905553,37.50566913,"备肺备",4
7490,126.8923863,37.50673203,"备肺备",4
7491,126.8890748,37.50490076,"备肺备",4
7492,126.8902187,37.50558898,"备肺备",4
7493,126.8902698,37.50552491,"备肺备",4
7494,126.8901368,37.50569169,"备肺备",4
7495,126.8924502,37.50664648,"备肺备",4
7496,126.8923043,37.50657376,"备肺备",4
7497,126.8890152,37.50496989,"备肺备",4
7498,126.8890748,37.50490076,"备肺备",4
7499,126.8901368,37.50569169,"备肺备",4
7500,126.8907069,37.50575082,"备肺备",4
7501,126.8923043,37.50657376,"备肺备",4
7502,126.8890748,37.50490076,"备肺备",4
7503,126.8883719,37.50453929,"备肺备",4
7504,126.8889368,37.50506079,"备肺备",4
7505,126.8880225,37.50458296,"备肺备",4
7506,126.8906216,37.50570687,"备肺备",4
7507,126.8890207,37.50468795,"备肺备",4
7508,126.8889674,37.50466039,"备肺备",4
7509,126.8889234,37.50471202,"备肺备",4
7510,126.8901177,37.50531586,"备肺备",4
7511,126.8901694,37.50534,"备肺备",4
7512,126.8901177,37.50531586,"备肺备",4
7513,126.8863401,37.49847752,"备肺备",4
7514,126.8862777,37.49854162,"备肺备",4
7515,126.8862946,37.49862773,"备肺备",4
7516,126.8854948,37.49894621,"备肺备",4
7517,126.8848808,37.49917375,"备肺备",4
7518,126.8848808,37.49917375,"备肺备",4
7519,126.8848808,37.49917375,"备肺备",4
7520,126.8875596,37.49949408,"备肺备",4
7521,126.8874794,37.49958652,"备肺备",4
7522,126.8862221,37.49884818,"备肺备",4
7523,126.8862939,37.49877282,"备肺备",4
7524,126.8863726,37.4986903,"备肺备",4
7525,126.8862221,37.49884818,"备肺备",4
7526,126.8876202,37.49942424,"备肺备",4
7527,126.8872822,37.49946514,"备肺备",4
7528,126.8862221,37.49884818,"备肺备",4
7529,126.8874794,37.49958652,"备肺备",4
7530,126.8863726,37.4986903,"备肺备",4
7531,126.8811199,37.50373136,"备肺备",2
7532,126.8891584,37.50064544,"备肺备",4
7533,126.8883743,37.50021755,"备肺备",4
7534,126.8883284,37.50019333,"备肺备",4
7535,126.8891046,37.50061877,"备肺备",4
7536,126.8876805,37.49970247,"备肺备",4
7537,126.8890408,37.50042281,"备肺备",4
7538,126.8891131,37.50033842,"备肺备",4
7539,126.8890408,37.50042281,"备肺备",4
7540,126.8900072,37.50079464,"备肺备",4
7541,126.8883137,37.50003722,"备肺备",4
7542,126.8876805,37.49970247,"备肺备",4
7543,126.8875465,37.49963157,"备肺备",4
7544,126.888863,37.50033261,"备肺备",4
7545,126.8891062,37.50045572,"备肺备",4
7546,126.889938,37.50087132,"备肺备",4
7547,126.8895895,37.50046922,"备肺备",4
7548,126.888235,37.49976083,"备肺备",4
7549,126.889938,37.50087132,"备肺备",4
7550,126.877798,37.51571957,"备肺备",2
7551,126.8715405,37.4989508,"备肺备",3
7552,126.8715405,37.4989508,"备肺备",3
7553,126.8693335,37.49973657,"备肺备",3
7554,126.8712175,37.49905239,"备肺备",3
7555,126.8691592,37.49924348,"备肺备",3
7556,126.86864,37.49775539,"备肺备",3
7557,126.8686877,37.49671386,"备肺备",3
7558,126.8710189,37.49835202,"备肺备",3
7559,126.8688011,37.49620513,"备肺备",3
7560,126.8712689,37.49953991,"备肺备",3
7561,126.870468,37.50199029,"备肺备",3
7562,126.8710189,37.49835202,"备肺备",3
7563,126.8725695,37.50284519,"备肺备",3
7564,126.8698237,37.50036481,"备肺备",3
7565,126.8699207,37.50049234,"备肺备",3
7566,126.8686877,37.49671386,"备肺备",3
7567,126.8685424,37.49728388,"备肺备",3
7568,126.8716433,37.50022515,"备肺备",3
7569,126.8700602,37.50087432,"备肺备",3
7570,126.8685424,37.49728388,"备肺备",3
7571,126.86864,37.49775539,"备肺备",3
7572,126.8710189,37.49835202,"备肺备",3
7573,126.8693335,37.49973657,"备肺备",3
